label,review
0,送餐迟到，餐具不全！下单留言你们看吗？为什么每次都有问题？？？
0,在你家订了很多次了，这次又是没有按时送达，而且饮料没有吸管，餐具纸巾什么都没有，我问你们，豆腐脑没有勺子拿什么喝？？？！！
0,差评！！！！送餐晚到四十分钟，看在送餐员很辛苦的份上没说什么。你们居然拿我的投诉反馈当没看见！没在指定时间送达，我要求退款！！
0,速度够慢的
0,少给我一杯豆浆
0,味道不错，送餐太慢，隔着一个马路竟然要1个小时才送到
0,煎饼越来越难吃了，鸡丝凉面是第一次点，绝壁是个失误啊！！！
0,可乐洒了不说，买的猪蹄倒着放，里面汤全洒出来了，他妈的
0,我催单催到现在。然后东西是到了。豆腐脑是洒的。袋子里全是豆腐脑。所以泡在油条和煎饼上。这是让我怎么吃。整个袋子里是煎饼油条和包装袋配着豆腐脑的汤。以往你们不是这样的。这次让我很失望
0,煎饼量大，酱料味道一般，凉面太油，稍辣
0,等了大半年啊，告我车坏了，太难了，饼说是重新做的，还算可以，不是凉的
0,一般，价格味道不成比…
0,早就听说过黄太吉煎饼，期待值挺高的，不过吃了之后脚的还没有路边煎饼摊加包辣条好吃呢；豆腐脑不咸，没味儿；
0,看了送到时间就知道了，东西已经都凉透了，没法吃了，直接扔了
0,要求不加辣酱，竟然就一点味道都没有啦
0,10.30下的单，11.20多到，发现没带餐，再次送来餐已经是12.50，还没带餐具，纸巾。饿的我呀，无语了，只能差评，没办法。
0,第一订的煎饼还可以，鸡丝凉面太难吃，后来早上订的送太晚，每次都迟到，不再订了
0,俩小时才送到！！还全撒了！！！
0,太慢了……点餐的人已经饿死
0,吃两次都坏肚子了
0,烂就一个字，把老婆都气炸了！！！坚决屏蔽
0,一直吃黄太吉，忠实粉丝，今天算是缘尽了！麻痹的12块钱的水果盘，13粒葡萄，6粒西红柿。还他么的没洗干净！
0,"少送了一个双菇烩，到现在都没人理！简直服了。,今天终于给补上了。。。不容易"
0,点黄太吉就没一次准时的
0,味道还可以，就是送餐很慢很慢很慢，第一次等了快两个小时，第二次一个半小时。
0,南瓜粥已经酸了，天气热，应该注意食物保鲜啊...
0,送餐实在太慢了
0,下雨送的晚了点，煎饼口感不太好了
0,豆腐脑和豆浆洒的到处都是，煎饼成泡饼了，真无语
0,鸡丝凉面太太太难吃啦
0,等了1个多小时快饿晕了，大概不太差的都会觉得好吃，不过油条里面疙瘩实在有点多，南瓜羹很好，不会太甜
0,竟然没给餐巾纸，醉了
0,豆腐脑给我换成了水果，没有提前通知，
0,"味道一般,个人感觉猪蹄应该给切一下吧"
0,不好吃，酸
0,"麻辣鸡丝凉拌面没有鸡丝,除了白面条和调味料没有任何别的了,调味也不好吃,太油了,不知道这次咋回事,及第肉松煎饼是辣的,还是传统和鸡柳的好吃"
0,"少送一个菜,也不处理"
0,晚了将近一个小时
0,就是太慢，131分钟送达
0,前几天定下单半小时后被取消订单，今天定晚到30分钟...以后应该不会再定了，太耽误时间。煎饼味道还行，有点辣，就是路边煎饼加个油条撒上肉松。可乐是塑料杯的基本已经没汽了，以前在中关村那边订是给听装的。
0,菜品没问题的。也很划算。好像少给了一个豆浆。不过算了。送餐太慢。希望以后加快点。
0,慢到死，完了半个多小时，连打电话说一声都没有
0,送的太慢了。。再晚来一会我都准备退单了。。。慢的无与伦比啊
0,打开煎饼就看见一根头发；定的豆浆给的却是可乐；希望5:30送达，5点就到了。应该不会再吃了。
0,味道一般，订单少了两杯豆浆，后来补上了，但与下单时间隔了5个小时
0,"为什么一样的煎饼差这么多？酱料酱料不够,吃白饼一样,椒盐双菇是让我吃白油炸蘑菇嘛,没放盐会腻死,这是晚上很饿苦苦等待来的非常不佳的一次饮食体验"
0,送餐用了一个多小时。不好吃
0,"炸藕片太难吃了！,果断扔掉"
0,和之前网友待遇一样：送餐慢；煎饼软塌不能吃；饮料外撒。
0,饮料洒了一半在袋子里，连吸管都没有，豆腐脑盖子上也全是油，煎饼因为太久捂在袋子里完全不能吃了，失败的一次订单~
0,订单被取消了两次
0,由于系统问题，订单上留的电话被搞错了，快递迟到1个小时。东西还比较可口，但少了吸管。
0,名气大，味道真心一般。薄脆偏油，煎饼还不错。拉面煎饼是创新，另类了，不符合我的口味。土豆丝肉丝卷，我只能说，简直就是灾难啦！
0,煎饼太一般了…
0,小清新完全是重口味。。。吃一半可以腻死。。。套餐里的橙汁是业界良心，甜到忧伤。。。
0,要的煎饼套餐送的油条套餐
0,定了四份套餐就给一双筷子两份糖
0,服务态度很好，东西也好吃
0,十点二十下单，十二点才吃到，不过外卖员态度很好
0,"订单订的是薄脆煎饼,给我送来的是什么土豆丝卷饼,真服了！！！！差差差！！！！"
0,为什么这次叫餐90分钟还没送到
0,可乐送到已经洒了一半，都没气儿了，豆腐脑也洒，红油抄手也洒了，哎！！！外送需要再专业一点
0,电话也不打一个！！！私自就把豆腐脑换成炸蘑菇了！！太气人了！！！！送餐非常慢。
0,服务态度不错，送餐时间过长，并且百度的客服答应催单，其实根本没催
0,有点甜...其他都还好。
0,"有虫子,在外面,哎"
0,下完单才发现离自己很近，所以自提的。备注了不吃辣，结果煎饼里还是放辣椒了，这样不好。
0,送来全洒了
0,"换了个煎饼,还是不好吃,豆浆这次也有些发酸...以后不会再定了"
0,"不好吃,豆腐脑是酸的,豆浆是坏的,都不好吃"
0,味道不错，等的时间太长了
0,这次豆浆散了差不多一半，豆腐脑也洒了点，袋里可想而知是什么情况。不知道为啥煎饼要倒着放，豆腐脑碗侧着放。挺喜欢吃你家和牛炖的（对了你俩是一家，你们要是不能接单能不能显示一下？？？我就不订了！！！，连续几天你退了我一单，牛炖退了我三单，退款还要1-15天退回来。拜托你们下次不能接单的情况下别在百度上了好吗？影响他人心情。
0,凉面一般额。。。。。。其他还行
0,越来越难吃，竟然有一大块盐在饭盒里，豆腐脑缺没放盐
0,真难吃！不是吹的，煎饼卷油条啊，豆腐脑还是凉的，绝对不会再爱了
0,点个套餐给2个可乐，我的豆腐脑呢是在逗我吗
0,80多分钟，饿过头不吃了
0,大雨天，送晚点可以理解，但是居然等了将近2个小时，而且豆腐脑根本没味，肯定是忘了放盐了。
0,"都太难吃了,豆浆并不是现磨的,一吃就很明显是仿料包的那种,凉面的量少的吓人又很咸只够铺层碗底"
0,这是我最差的一次送餐体验了。一杯可乐撒掉了五分之一，豆腐脑也从碗里溢出来了。送餐小哥是跟谁越野飙车过来的吗？同时也想问问商家，你外卖可乐那么贵就不能用听装的吗？非要装个塑料一次性杯+塑料袋，既不环保又影响卖相！
0,"等了一个半小时，煎饼和蘑菇全都变得软趴趴并且凉了,煎饼和炸蘑菇这种，一旦放凉了就没有拯救的机会了,所以以后还是不叫这个外卖了。。。"
0,套餐里的可乐送到都洒了，有半杯在塑料带里，真是够了！都泡了！
0,"备注都说了不吃猪肉，包菜卷粉丝里面有肉末为什么不说呢？浪费了,根本吃不了"
0,太咸了，我要加辣又不是加盐！不好吃
0,他家太有意思了，一共要了一个卷饼，2个豆浆，送到发现少了杯豆浆，找客服解决，最后让下次订单备注一下，会多送1杯豆浆，吃个外卖还带预付款的，新鲜了～
0,没有想像中好，及第煎饼不止微辣，豆浆是固体的，糖都匀不开，只有豆腐脑味道还不错，可是撒了一袋子。
0,"还不错,就是想吃两个蛋的煎饼不知道怎么算价格"
0,送餐严重迟到，饮料没有吸管，煎饼已经凉了
0,豆腐脑味道感觉很一般
0,鸭卷不好吃
0,煎饼很好吃，豆腐脑一般，没放香菜和辣椒，味道差了一点，炸茄盒里面的肉馅没味道，知道靠着外面一点椒盐的味道，还有改进空间。
0,送错地方了，态度还不好，豆腐脑撒的哪都是，本次用餐体验很不好
0,写着45分钟送达，结果足足等了90分钟，凉的透透的，没法吃扔掉了，永远不会再点。
0,太咸了，怎么可以这么咸，一边喝水一边吃煎饼……
0,态度不太好，送的太慢了…
0,味道实在是差强人意！
0,说好的套餐里面有可乐，结果没给我，上一次是没给豆腐脑？你们都是怎么配餐的？！
0,备注了放辣椒结果也没放，煎饼口味很奇怪，是甜的
0,卷饼铝箔把嘴唇划破了，郁闷
0,我就不明白了~备注里写的清清楚楚~是不认识字~还是不放辣椒不会做？就吃了一口就给家里老人辣着了~妈的~脑残么
0,慢的不是一星半点，相隔两条街的距离，点餐后一个半小时才送到，已经交代小心抄手汤洒了，送来时抄手已经没有汤了
0,"放屁39分钟送达,不到1点下订单2点才吃上,百度的智商,卧槽了"
0,点了酸辣粉，送到家已经都粘在一起没有一点水份了！
0,煎饼里的油条都软趴趴的了
0,煎饼很一般，没什么亮点
0,订了三碗粥，三份分量都不一样坑
0,"希望下次送餐能准时一些,谢谢"
0,两个小时才送到，饿死了
0,送餐太久了！
0,等了那么久，都快饿死了，开餐馆的你自己去饿一个半小时试试？送过来可乐还洒了
0,"两个小时才送到,我是真苦了"
0,"想要生姜红枣茶，打电话说下架了，就换了蜂蜜柚子茶，但是不知道为啥，喝出烤羊肉串的味道……,豆腐脑量很足，味道不错，原味煎饼送来有点凉"
0,楼上都懒得送直接给我取消订单也没解释也是醉了，下次不会再定了
0,红油抄手送来的时候碗是竖着的。。。不夸张竖着的。。红油汤全在塑料袋里。。。跪了。。。
0,"1.,等了2个小时,打了大约10个电话,前几次根本没有任何回应只说帮忙问问,后来发飙了才有餐厅回应我。,2.,20多度的天气,东西放在保温箱里，送来都凉了,3.,饮料也洒了,简直不能忍,第一次在黄太吉订餐,从此黄太吉一生黑"
0,我的豆浆没给啊
0,"煎饼刚开始吃还可以,后来越来越辣,还没有鸡柳的,哎,100多分钟等待"
0,超级超级慢，导致退订
0,送的挺快的并且食品还是很好的跟以前一样我喜欢的口味，但是我要的发票没有送来呀
0,可以早上点餐，中午吃。100分钟的送餐速度，让人叹为观止呀！
0,哇塞，太难吃了！！出乎意料的难吃，路边煎饼都比这好吃，还有鸭卷，肉都没入味，真的是服了！！差差差
0,备注里重复了三遍不要葱不要葱，等了一个多小时送过来的还是带大葱的！！这让人怎么吃？？
0,黄太极骗子，根本没送还确认，垃圾，大家别点。和百度外卖勾结欺骗消费者，这诈骗行为，我要打315投诉！！！
0,"订餐一共下了3次单，,下一次店家打一次电话说没货了，要什么没什么！关键还不标注清楚了，你要没货就别上架！然后好不容易订上了，比同事早10分种下单的,一小时后,同事的送来了,吃完了,我们还没来！打电话催了2次才送到！抄手已经烂的加不起个儿了！一坨烂泥一样的！差评！！！！"
0,送的慢，还少送
0,13元的煎饼口味也不是很特别，送餐85分钟，距离1公里，不知道这服务以后怎么做外卖
0,最差的一次点餐！七点钟点的餐，九点才送到。煎饼都塌了，红油抄手简直就是红油速冻水饺！再不点黄太吉了
0,送餐时间一个半小时，送到后味道极差，客户混乱完全无法联系到下属商家，总结：一家极其不专业且混乱的煎饼店
0,煎饼难吃死了。冒菜一点不辣巨麻，全都是花椒。也巨难吃。以后绝对不会吃了。
0,味道不错不过时间太长俩小时才送到无语了
0,可乐都洒到煎饼里了...这是新口味吗?
0,"按时到，但是可乐都洒到塑料袋里了，谢谢送餐员没有把洒出来的可乐再回倒入杯子里。,服务太棒了。"
0,等了九十分钟才送到，而且实物都洒了，味道还行，就是凉了。
0,特地电话问我要发票抬头。结果送餐都没有发票。差评
0,豆腐脑太难吃了，我喝过最难吃的豆腐脑，还12一碗！，肉松煎饼也不好吃，不会再点了！外卖服务不错！
0,煎饼送过来都软，凉了。。。豆花也冷了。。请问我应该如何评价？
0,说好的发票呢
0,商家距离近，但速度太慢，饼子都凉了。
0,在莫名其妙地取消了一次我的订单之后。我又带着我在东直门银座堂食的那次美好记忆里定了一次。步行10分钟的店面让我等了一个小时之后，换来的是完全冷掉硬地咬不动吞咽拉嗓子的煎饼。可送来的豆浆还是热的。也许煎饼在后厨呆了一个世纪才送到了我这吧。。。。。。。黄太吉，真的来得及吗。。。。。
0,90分钟了，一直没收到餐，不小心点错了收货，差评，餐馆到我家走路也就15分钟。
0,速度太慢，可乐洒出来很多
0,送过来还是很热乎的，粥里有很长一段铁丝球的铁丝，我也是醉了
0,没看见免葱蒜吗，都放了
0,米饭不给送，咋吃饭啊..打电话过去只给退钱不给送餐.不行啊这店，饭都吃不上
0,粥还可以，凉菜一般。
0,"红豆粥糊了,是煮糊的粥全部用来送外卖吗,西兰花没味,不好吃"
0,"头一回遇到米饭装半碗的，现在米饭这么值钱了么,=￣ω￣="
0,"24元的木须肉居然就那么一点儿，胡萝卜木耳倒是没少放，就是不见肉。,葱花饼居然那么干，跟油饼似的，咬都咬不断。"
0,溜肝尖硬的和烤老的板筋似的
0,外卖员不给送到地方，让自己出去拿，态度恶劣
0,太难吃了，吃到最后碗底有蟑螂，恶心死了
0,粥送来的时候已经撒了一半
0,外卖员不进园区
0,"公司就在他们旁边,所以经常吃，但是今天真的是最不好的一次。,土豆丝不咸不酸什么味道没有，家里也没有醋，简直就是吃原味....,建议店家换个粥的外卖盒子，实在太软了，,我收到的时候盒子已经烫的变形了，不夸张的说撒了有一半..."
0,"送过来的时候最底下的粥都压扁了,全洒了,送餐员也不看一眼,一坨就给我了,无力吐槽"
0,"清炒菠菜根本无法吃,菠菜里的沙子没洗净"
0,皮蛋粥里的肉是鸡肉，还是不知多久的熟鸡肉扯的丝。炒饭更烂了，里面的黄瓜，那是黄瓜啊！是黄瓜皮只是切碎。而且饭黏的要命，还没有放盐。总之太烂
0,肉煎得太老了，芹菜没入味，就剩点辣椒还能吃。新换的厨师真心不怎么着。
0,送的粥都酸了，你们是昨天前天的粥没卖出去么？这也能往外卖，要是这样子谁还来买？
0,打包也太差了吧！粥是直接倒在口袋里打包的吗？那还要餐盒干嘛
0,换了厨师以后菜真的不好吃了！！
0,羊排饭连餐厅点的一半不到，分量太少了
0,历时一小时，送到时菜都凉了
0,菜量太少，味道还可以
0,太慢了，还能再慢点么！！
0,份量太少～送餐的也不给餐具，无语～
0,不知是配送员的问题还是眉州的问题，订的餐两小时后才到，餐到时都不新鲜了，全是蒸馏水，难吃的要死，都快饿死了，真是
0,快递员辛苦了！就是眉州东坡现在是在提倡环保么？啊！连个筷子也不给！餐巾纸也不给？！难道我今天要是不在家就要拿手抓着吃么！
0,"花了2个小时才送到的....,以后坚决不用百度外卖了"
0,我实在不想差评，11点半点餐到1点半吃上饭，中途打电话经历了关机及联系客服以及想取消的时候一直被告知马上到，菜到了已经凉的确实天气不好也阻挡不了心情实在太差
0,水煮牛肉是别人剩的吗？牛肉都是散的，吃到嘴里就化掉了，谁家做的能那样，里面有青菜，芹菜，还有黄瓜。真心反胃啊，大杂烩吗，来好几次了，以后不敢吃了
0,小坛东坡肘子好难吃，辣的，怪怪的味道
0,"等的时间长就不说了,还忘了给拿米饭和餐具,等又把主食送到,菜几乎已经不能吃了"
0,菜的份量跟全聚德比差了
0,鸭子太腻，没法吃。
0,点了东坡肘子一位的，拿来完全惊呆了，十九块钱，就一小块红烧肉那么大，然后一圈不知道什么豆。不夸张，长宽高大概是三厘米乘二厘米乘二厘米…也就一口，麻烦以后直接标一口吧，比较直观，不够吃还能多点。这个菜以后是没法点了。
0,垃圾，我们在住院，居然不给带餐具
0,回锅肉肉给的多但超级干所以不好吃，送餐不给餐具
0,下单时说43分钟，外卖人员告诉我2个多小时，最后米饭交了钱没给我带，电联咨询外卖人员详情，最后给我在小饭店买的米饭，也就白灼芥兰好吃，剩下的那个个菜垃圾死了，要不看外卖人员那么辛苦为难，我绝不会支付一分钱
0,点的菜都送错了，点的小炒肉，送的鱼香肉丝，
0,"骑士态度很好，就是菜太难吃,太难吃，再也不来了，味道比全聚德差远了"
0,"首先外卖人员非常辛苦，服务态度也非常好！！最想说的是宫保鸡丁根本就是宫爆花生米，就算是外卖也是眉州东坡的外卖，就算是在忙材料也是切好炒的吧,不是我夸张，一盒菜里我就吃了不到10块鸡丁就全是花生米了，你这也太过分了，外卖就是这样糊弄消费者吗，我再也不会订你家的东西了，并且我的朋友们我也会告诉她们不要订你家外卖，因为这是你们对消费者的不尊重，更是对辛苦送外卖的工作人员的不尊重！！真是败了眉州东坡这个品牌的名誉！！"
0,能把人辣死，这是眉州东坡吗！
0,真心不像湄洲应有的水准
0,量偏少，还好。
0,百度配送时间过于太久，饭菜没吃头了。
0,辣死了，辣椒不要钱吗
0,什么味没有，不怎么样
0,一瓶山楂秋梨汁居然只给一小碗，顶多200ml！
0,菜真的很一般，还是店里吃好些
0,堂食差，叫不到人，外卖更差，少给一个菜不说，打电话还抵死不承认，说没收那份的钱。后来去百度投诉，眉州东坡见赖不掉了，还让人快递员赔
0,赶到最后一刻送到我也是很无语了。无论因为什么原因我叫外卖实实在在的等了87分钟呵呵，就差两分钟50%免，不断跟我解释别人也是一个多小时收到，他的时间算的也真是准。
0,不好，不是百度配送，非常慢！等你们是百度配送再说吧！告诉身边经常用百度外卖的人了，你家非常非常非常慢！！！
0,送餐速度太慢2个半小时没送到餐
0,菜缺少色香味
0,味道以及菜品的质量比店内就餐差的太多了
0,太差了！送的都是坏的！要求退了！太无语了！
0,下单备注马上送出，打客服说11点半才送。订单迟迟不确认，取消订单还要打电话。整体感觉一般，菜没有以前好吃了。
0,茄丁还不错，毛血旺不是很新鲜，拉了好几天肚子。
0,送的可乐呢？？
0,还行，味道一般般，什么菜都是刚出锅味道好
0,"真不错,点了86元的吃的,还送了只香酥鸡"
0,口味比之前差多了！换厨师了吗？
0,牛肉有问题，跟豆腐一样，一碰就碎！
0,餐具都没有配送，哎！
0,送的可乐没给
0,没给可乐啊
0,太差劲了，12：50下单，14：15才收到，你们是去现买鸡不成，最受不了的是，连一次性筷子都不给，是让客人吃手抓饭吗？
0,赠品没有送来！！已经是第三次没送赠品了
0,送的很慢，满100送的饮料也不给
0,菜的味道实在不怎么样
0,"菜品不错,就是速度较慢,等了超过一个小时"
0,跟在酒店吃的完全不是一个味道，真怀疑是不是小饭店做的，以后不会再偷懒点外卖了。
0,送餐晚了，迟到好过不到，只能评价一般吧。
0,"送餐速度太慢了,用了快2个小时才送到。每次都这样，没法用"
0,板栗烧鸡很难吃，烧牛肉不错
0,面都坨了......还凉了......送的太晚了
0,"快递员整整迟到一个小时,面全托了,没法吃"
0,"晚到了半个小时,汤都漏出来了"
0,要是有醋就好了，另外买了粥没勺子不能忍！
0,等了4个多小时，餐都没到，最后还把我的餐都送到别人那了，真不知道怎么看的地址，还好送餐员不错，要不今天中午就等着挨饿吧
0,"都没有酱油醋,而且,十元一碗的粥,好少啊"
0,外卖也太差了吧，这是剩饭吧？去你们实体店里，你们要是给我上这种米饭我直接能不吃了！好歹也是连锁店，就差那么一点钱是吗？就省这么点米，你还能发财！！！搞得我胃口全无！！！超级难吃！！！建议大家不要买他们家，剩米饭，我也是醉了！
0,"不好吃,尤其是红油抄手,简直太难吃了！！不值这个价钱,小笼包也一般吧,下次不会买了"
0,汤洒一袋子。送的也慢。包子味道不错。
0,不开发票！少3个包子！！
0,滑鸡饭不新鲜而且盐放太多齁死了。小笼包一点都不好吃，而且太凉，醋包也没有。
0,粥有异味，请商家注意卫生
0,米粉比以前份量少，没以前好了
0,米粉份量比以前少，没以前好了
0,大排真是太少少少了……差点以为是猫粮
0,"点的粥不给拿勺,点的包子也不给蘸料"
0,大冬天豆沙粥居然是凉的，菜单上还没个标注！太让人无语！
0,皮蛋瘦肉粥不是熬出来的粥，是白粥上撒料，美味。葱油面没什么味道，就肥肠米粉还可以，不太满意。
0,给的超级少，那么大一个盒子装了不到一半，连牛肉的影子都没看见，再也不来了
0,"我要的热豆浆到了都凉了,想让我拉肚子吗？"
0,"量巨少,巨少,，再也不点"
0,"真心拜服了上海本帮特色，寡淡无味，量少的可怜，怀疑是给婴幼儿定量。再不会定这家一品了。,不过快递服务要点赞，快速贴心。"
0,明明要的芥蓝，来的却是生菜，不是一个档次
0,鱼我不说啥，那个抄手……如果能拍图片，就不用说了，我估计5块都不要…
0,"北菇滑鸡蒸饭只有五块鸡肉。。。五块鸡肉。。。五块。,不会再点了"
0,量少不好吃，其中葱油拌面成一坨了！
0,量小而精，口味尚可。
0,"味道不错,就外卖来说,挺好了"
0,味道一般，而且少到可怜。
0,贵！抄手量太少了，就8个小小抄手
0,女儿说面成饼了，灌汤包也没有汤了，出了包装费就不能打包好点！配送员很好
0,不到800米的距离，取餐到送到居然用了1个小时，面都坨成一坨了
0,一个半小时？拌面根本不能吃了！完全变成一坨的了。蟹黄蒸蛋也少的可怜～从来没遇到过这么差的外卖
0,等了两个小时送到。这个就不说了。人家解释过了。这个皮蛋瘦肉粥你确定就这么点??打包盒才多大?粥你给我装了三分之一那么多。你是在开玩笑么。我靠!!!
0,太少了，欺负谁呢
0,"没给汤,饭还有点生,不好吃"
0,根本吃不饱，还贵
0,备注18:00送，17点多就打电话要求送，孩子拿到手全身凉的，难吃！
0,凉拌豆腐丝就一小点儿10块钱，没有任何配菜，只有白白的豆腐丝，一点点盐味！
0,辣酱面都驼了，重点是餐盒收费还是烂的，所有汁都漏在袋子里，难吃没下次了再见
0,鲜肉小笼汤包很腻，不好吃。皮蛋瘦肉粥还不错。
0,本来定的东西就少，还少送一个炒蔬菜!包子和粥就不评价了，要了个卤蛋居然是臭的!!同事都惊了，臭味非常大，店员就不知道检查一下么，卤蛋一看就是放了特别久，然后还外送!气死我了！十点五十定的将近一点才送来，服了。送餐员一直道歉当时把蔬菜的钱退了，要不是他态度好，就投诉你家了
0,包子涼的，湯涼的⋯
0,包子都不想说啥了
0,想吃万年青点的，整整晚了一个多小时，真是醉了，葱油拌面还行，就是送来已经坨成石头了。
0,不明白，实际未在要求时间内送达并且延迟十分钟以上，系统却显示已在要求时间送达。实际菜品与订单不符，要的是招牌辣酱面与葱油拌面各一份，结果来了俩葱油拌面。
0,排骨汤就一块排骨
0,味道还不错，但是份量特别特别少，排骨汤真的只是一碗汤。豆腐丝也只有一丢丢。小笼包味道不错。
0,什么都不想说了，什么玩意儿，再订这一家我宁愿吃翔
0,可以吃，就是感觉凉点
0,1.口味难以下咽。2.饭里有头发。3.少送一份饮料。4.送饭非常慢.5.饭都是冷的。6.百度客服很负责，多次跟进。但是餐厅售后特别差，都快一个星期了才打电话说给你再做一份，问能不能退，餐厅只会说什么时候再做一份给你？哎，难吃又脏的饭，想起来都吃不下去饭。7.点的石锅拌饭，其实跟盖饭差不多，饭都没有用石锅煲过，酱非常难吃，北化北中医北服的学子们，千万不要吃这一家的饭，吐血的建议。
0,米饭都没熟…再也不定了
0,13分钟送到..冷饭
0,"太长时间了,还说饮料没了下次给,也没给"
0,"真的很难吃,这个什么骨汤乌冬面…"
0,一盒炒饭两个鸡腿半个煮蛋一盒果汁，炒饭像咸菜，还好鸡腿没什么味儿，可以就着咸菜吃。果汁味道还可以。
0,没有以前好吃了，肉都坨在一起，不香，口感也不好。
0,不错，薯条特别好吃
0,送的饮料没有，说是下次补送，呵呵，谁知道你送不送
0,饭菜少到吃不饱！还不如吃不好的食堂！看来又可以用上美团和饿了吗来三选一！
0,太TM难吃了！一个多小时不送，还跟我说早送了，问我地址是不写错了，SB！
0,泡菜炒饭实在是太糟糕了，咸的要命还没有香味，我只能用菜饭拌着泡菜炒饭吃，比例还是2:1！
0,以前很喜欢吃，现在送来的是什么鬼？咖喱鸡肉烩面，为什么没有咖喱？？？
0,根本不是肥牛，是猪肉
0,每次都是，打电话说餐到了，结果下楼等了很久才到！送餐员就是怕等，让我等很久！！！
0,"好吃,但是吃完就一直拉肚子。。"
0,送外卖的脑残，说好了南门，送到东门，害我等半天等不到人，打电话让他送回东门，居然说找不到，路都分不清你还送啥外卖，更何况你是人，不会问吗？难道你是猪吗？
0,米饭是有味儿了的………没法吃……扔掉了………
0,第一送的时间太晚了，第二里面的肥牛根本不是肥牛，明明是猪肉，不像石锅拌饭，就是蒸好的饭上面放一些菜，唉
0,辣油很重，慎点~
0,送餐很快，点的意大利面，比较硬，味道一般。
0,一个小时才送了，送餐员打电话说到楼下了，结果下去还要等他几分钟，而叫的烧鸡饭，才两三块肉，能不差评吗？！
0,"良心商家啊,满满的米饭,太划算了"
0,是在太难吃了
0,说好的石锅拌饭呢，差评
0,本单实际送达时间为82分钟！~！！~~！！~那么问题来了……你们的客服，还直接挂电话……我就不理解了！！~！~
0,送餐时间，1个小时20分钟！！！！！！电话催单，直接挂客户电话！！！！什么破服务态度！！~！~~！~~~差评！~！！~~~~
0,"饭都是生的！！！,能不能把饭做熟再送来！,全扔了！！,气死人！！"
0,"太慢了,不过菜还行,朋友说有点不新鲜,个人感觉还不错,超爱年糕的说~"
0,"性价比比较低,速度慢,等了一个多小时"
0,海带汤里面有很大的蛋壳
0,说好的不放青椒，还是放了，不过还好我同学吃青椒。
0,"靠！！！一个小时！！！！！我都想不要了！！！就是觉得不道德！但是我道德了你们也靠点谱啊！,打电话过去，第一次说应该已经好了，应该是什么鬼！好没好不确定么！就在一百米不到的地方，难道还在路上二十分钟？！第二次更是奇葩，一听我催单没动静了，过一会儿电话繁忙，请稍后再拨！,好意思么！而且打电话过来，下去人还没到，我算发现了，之前根本没做我们的单是么？一个小时！大家以后定这家小心！"
0,没给我果汁!!!!!心塞
0,他家的事物真的很一般只是方便而已
0,"有胡萝卜丁，黄瓜丁，玉米粒。饭里,给的番茄酱稍微少点，蛋饼还好"
0,饭送到了好凉…
0,"我能说简直没有肉吗？都是鸡皮和筋，蘑菇和豆芽什么的也半生不熟-,-"
0,1个多小时才到，还没有带酱包……味道还不错
0,草泥马，什么玩意这是，是饭么。坑爹呀
0,"服务也是奇葩了。。。首先设置了18点送来结果17.25就到了。。请问不能准时送要我们设置这个功能干嘛！也是醉了。。。然后5分钟后打第二个电话问人呢，人已经下去了啊又不是都住在一楼飞也来不及啊！！！派餐员问我,你可以信任吗。。。我实在也是没脾气了,您说呢呵呵哒。。。。。你们赢了！"
0,点个加一元的饮料，送餐员闲麻烦说就当我没有定过，头一次碰见这种事情，真心烦。
0,"番茄酱炒饭？,补充，吃到一只虫子"
0,"两个字，恶心。蛋太生，沙拉竟然给我一包番茄酱，香肠和土豆泥都没有酱汁，那么干怎么吃？,总之和第一次相比差很远"
0,速度真的好块也！！
0,特别难吃，还特别慢，还很贵，以后连外卖都不想点啦，建议不要再买了
0,跟一般的卤肉饭差别还蛮大的～一般
0,"不好吃,全是面"
0,太咸了。。。
0,肉给的太少了吧-_-||
0,"如果不是减8元的活动不值得买了。17的定价你们对得起么,味道还行。12元比较合适，14，5元要加饮料了。"
0,"等了一个多小时还没到，就打电话催单，我说等了一个小时，接电话的服务员还说，哪到一个小时了！我有必要说谎么？定外卖多送的慢我可以理解，但是接电话的服务员的态度让我很不爽，又查了一下电脑证明我真的等了一个小时才说，送外卖的已经出去了。,还有三明治，料明显不足，不知是受减钱的影响还是受人多的影响。下订单时说多带一包番茄酱也没有带。"
0,"薯条是软的……不会再买了,拌饭忘放酱了，打电话说给送也没送……自己去超市买了老干妈……,哎"
0,米饭再软点就更好了
0,"招牌肥牛不错。玉米沙拉不好吃,买亏了。"
0,点了卤肉饭，结果来的是肥肉，超多饭，很干，不好吃，下次不要再叫了!
0,还可以！！
0,呵呵了个呵呵，+1r，不开心。
0,太让我恶心了，奶油蘑菇汤里有只小蟑螂，希望看到评论后给我个解释
0,咖喱鸡肉烩意面，不知鸡肉滋味
0,"搞活动买的,9块钱都觉得不值,就一个蛋几块豆腐加上一点点的泡菜汤的调味料,。。。。。"
0,"味道不能忍,这他妈的是人吃的东西么"
0,这石锅做的也太差了，还得自己扮拌啊，而且菜还那么少，就给两包酱汁，这叫石锅拌饭啊，米饭是凉的，只能说很失望，以后不会再来。
0,酸辣粉就半碗！白菜心吃两口就没了！
0,"这份量,搞错了吧！！"
0,东西不错。就是到店里找去了，饺子没有，换的肚丝巨少一两左右，说肉多给了。下次请说明换的有多少量。还有买了三次饺子都没有，既然没有就把图片撤了。
0,东西是没有问题，就是不够斤两。
